"PRESTATAIRE","TYPE","ZONE_GEO","LIGNES","VISITES","PATIENTS","DEPENSES_TOTALES","FRAIS_REELS","REJETS_TOTAL","COUT_MOYEN_VISITE","COUT_MOYEN_PATIENT","TAUX_REJET","FREQUENCE_BRUTE","PART_CHRONIQUES","MEDIANE_COUT_VISITE","MEDIANE_FREQUENCE","MEDIANE_REJET","INDICE_COUT","INDICE_FREQUENCE","INDICE_REJET","PROFIL_RISQUE","INDICE_COUT_AJUSTE","INDICE_FREQ_AJUSTE","LIFT_RADIO","LIFT_LABO","LIFT_MULTI","FLAG_DEMANDE_INDUITE","SCORE_COUT","SCORE_FREQ","SCORE_ACTES","SCORE_REJET","SCORE_ANOMALIE_BRUT","SCORE_ANOMALIE","VOL_PERCENTILE","SCORE_ECONOMIE","SCORE_SAIN","SCORE_RESEAU_BRUT","SCORE_RESEAU","DECISION"
"CHR DE BOUAFLE","Hopital","HORS-ABIDJAN",1,1,1,27000,19000,8000,27000,27000,0.421052631578947,1,0,15500,1,0,0.630443079136291,0.0815903054448871,0,"Économique",0.630443079136291,0.0815903054448871,1,1,1,0,0.315221539568145,0.0407951527224436,0.333333333333333,0,0.206805007687177,20.6805007687177,0.209036472509526,0.684778460431855,0.793194992312823,0.632996675599776,63.2996675599776,"SURVEILLER (FAIBLE VOLUME)"
"CHR DE GAGNOA","Hopital","HORS-ABIDJAN",19,17,7,166750,157000,9750,9808.82352941176,23821.4285714286,0.0621019108280255,2.42857142857143,0,15500,1,0,0.229033515132846,0.198147884651869,0,"Économique",0.229033515132846,0.198147884651869,1,1,1,0,0.114516757566423,0.0990739423259344,0.333333333333333,0,0.164077209967707,16.4077209967707,0.446924333151878,0.885483242433577,0.835922790032293,0.777947279616723,77.7947279616724,"SURVEILLER (FAIBLE VOLUME)"
"CHR DE MAN","Hopital","HORS-ABIDJAN",22,22,22,425500,357500,68000,19340.9090909091,19340.9090909091,0.19020979020979,1,0.0454545454545455,15500,1,0,0.442599319637343,0.0808245185562645,0,"Économique",0.442599319637343,0.0808245185562645,1,1,1,0,0.221299659818672,0.0404122592781322,0.333333333333333,0,0.178513575729041,17.8513575729041,0.606967882416984,0.778700340181328,0.821486424270959,0.761468282264312,76.1468282264312,"PRIVILÉGIER"
"CHR FELIX HOUPHOUET BOIGNY D'ABOBO","Hopital","ABIDJAN",42,42,21,424000,408000,16000,10095.2380952381,20190.4761904762,0.0392156862745098,2,0,15500,1,0,0.235721221828737,0.163180610889774,0,"Économique",0.235721221828737,0.163180610889774,1,1,1,0,0.117860610914368,0.0815903054448871,0.333333333333333,0,0.159835274907777,15.9835274907777,0.605334784975504,0.882139389085632,0.840164725092223,0.809988602666243,80.9988602666243,"PRIVILÉGIER"
"CHU Angre","Hopital","ABIDJAN",1,1,1,8330,8330,0,8330,8330,0,1,0,15500,1,0,0.194503364785382,0.0815903054448871,0,"Économique",0.194503364785382,0.0815903054448871,1,1,1,0,0.0972516823926908,0.0407951527224436,0.333333333333333,0,0.14141405053454,14.141405053454,0.0571584104518236,0.902748317607309,0.85858594946546,0.715965388919472,71.5965388919472,"SURVEILLER (FAIBLE VOLUME)"
"CHU BOUAKE","Hopital","HORS-ABIDJAN",10,6,4,407200,364700,42500,67866.6666666667,101800,0.116534137647381,1.5,0,15500,1,0,1.58466927052036,0.122385458167331,0,"Coût Élevé",1.58466927052036,0.122385458167331,1,1,1,0,0.792334635260178,0.0611927290836653,0.333333333333333,0,0.356058209303153,35.6058209303153,0.600435492651062,0.207665364739822,0.643941790696847,0.46072996070488,46.072996070488,"SURVEILLER (FAIBLE VOLUME)"
"CHU D'ANGRE","Hopital","ABIDJAN",119,106,67,5155090,4799495,355595,48632.9245283019,76941.6417910448,0.0740900865611903,1.58208955223881,0.0252100840336134,15500,1,0,1.12135934507802,0.127889541899951,0,"Standard",1.12135934507802,0.127889541899951,1,1,1,0,0.560679672539011,0.0639447709499753,0.333333333333333,0,0.287387333046696,28.7387333046696,0.941752857920523,0.439320327460989,0.712612666953304,0.649123769349822,64.9123769349822,"CONSERVER"
"CHU DE BOUAKE","Hopital","HORS-ABIDJAN",5,4,4,61550,58550,3000,15387.5,15387.5,0.0512382578992314,1,0,15500,1,0,0.359294180748507,0.0815903054448871,0,"Économique",0.359294180748507,0.0815903054448871,1,1,1,0,0.179647090374253,0.0407951527224436,0.333333333333333,0,0.166132672929009,16.6132672929009,0.31518780620577,0.820352909625747,0.833867327070991,0.724725655919849,72.4725655919849,"SURVEILLER (FAIBLE VOLUME)"
"CHU DE COCODY","Hopital","ABIDJAN",52,43,32,1826900,1504800,322100,42486.0465116279,57090.625,0.214048378522063,1.34375,0,15500,1,0,0.992038295671051,0.109636972941567,0,"Standard",0.992038295671051,0.109636972941567,1,1,1,0,0.496019147835525,0.0548184864707835,0.333333333333333,0,0.265251290291893,26.5251290291893,0.843222645617855,0.503980852164475,0.734748709708107,0.664136353872604,66.4136353872604,"CONSERVER"
"CHU DE TREICHVILLE","Hopital","ABIDJAN",27,25,20,850350,850300,50,34014,42517.5,5.88027754910032e-05,1.25,0.037037037037037,15500,1,0,0.78024698600123,0.100935912187513,0,"Économique",0.78024698600123,0.100935912187513,1,1,1,0,0.390123493000615,0.0504679560937567,0.333333333333333,0,0.232177434728311,23.2177434728311,0.727817093086554,0.609876506999385,0.767822565271689,0.69664304752574,69.664304752574,"CONSERVER"
"CIEL OPTIC","Optique","ABIDJAN",2,2,2,6e+05,410000,190000,3e+05,3e+05,0.463414634146341,1,0,317347.222222222,1,0.452767755831414,7.00492310151434,0.0815903054448871,1.02351509836511,"Coût Élevé",7.00492310151434,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.511757549182557,0.463414300734989,46.3414300734989,0.661404463799673,0,0.536585699265011,0.346915172465939,34.6915172465939,"SURVEILLER (FAIBLE VOLUME)"
"CIMA","Autre","ABIDJAN",1,1,1,66000,60000,6000,66000,66000,0.1,1,0,31737.9656862745,1,0.0133114157048418,1.54108308233316,0.0815903054448871,7.51234896552938,"Coût Élevé",1.54108308233316,0.0815903054448871,1,1,1,0,0.770541541166578,0.0407951527224436,0.333333333333333,1,0.443401008166706,44.3401008166706,0.323353293413174,0.229458458833422,0.556598991833294,0.379093638949321,37.9093638949321,"SURVEILLER (FAIBLE VOLUME)"
"CIMAB - CENTRE D'IMAGERIE","Centre Medical","HORS-ABIDJAN",5,5,5,260500,260500,0,52100,52100,0,1,0,33841.4752475248,1.23636363636364,0.0589823610679747,1.21652164529632,0.0815903054448871,0,"Standard",1.21652164529632,0.0815903054448871,1,0,1,0,0.608260822648162,0.0407951527224436,0.333333333333333,0,0.294716792611182,29.4716792611182,0.518236254763201,0.391739177351838,0.705283207388818,0.542456204848903,54.2456204848903,"SURVEILLER (FAIBLE VOLUME)"
"CIMAB - LABORATOIRE","Laboratoire","HORS-ABIDJAN",1,1,1,56800,56800,0,56800,56800,0,1,0,70466.6666666667,1,0.18717005734016,1.32626544055338,0.0815903054448871,0,"Coût Élevé",1.32626544055338,0.0815903054448871,1,1,1,0,0.663132720276691,0.0407951527224436,0.333333333333333,0,0.31117836189974,31.117836189974,0.303756124115406,0.336867279723309,0.68882163810026,0.471026791952508,47.1026791952508,"SURVEILLER (FAIBLE VOLUME)"
"CIMEDIC","Autre","ABIDJAN",1,1,1,60000,50000,10000,60000,60000,0.2,1,0,31737.9656862745,1,0.0133114157048418,1.40098462030287,0.0815903054448871,15.0246979310588,"Coût Élevé",1.40098462030287,0.0815903054448871,1,1,1,0,0.700492310151434,0.0407951527224436,0.333333333333333,1,0.422386238862163,42.2386238862163,0.310832879695155,0.299507689848566,0.577613761137837,0.413015156333592,41.3015156333592,"SURVEILLER (FAIBLE VOLUME)"
"CIRAD","Autre","ABIDJAN",199,188,158,15906500,14642586,1263914,84609.0425531915,100674.050632911,0.0863176763995103,1.18987341772152,0.0653266331658292,31737.9656862745,1,0.0133114157048418,1.91628148623635,0.0958180464360658,6.48448507006761,"Coût Élevé",1.91628148623635,0.0958180464360658,1,1,1,0,0.958140743118175,0.0479090232180329,0.333333333333333,1,0.501814929900862,50.1814929900862,0.988568317909635,0.0418592568818247,0.498185070099138,0.413731394374312,41.3731394374312,"RENÉGOCIER"
"CIRAD - BIO","Autre","ABIDJAN",71,68,43,5590486,4579385,1011101,82213.0294117647,130011.302325581,0.220794058590837,1.58139534883721,0.0845070422535211,31737.9656862745,1,0.0133114157048418,1.8467103366228,0.127787625071164,16.5868201764991,"Coût Élevé",1.8467103366228,0.127787625071164,1,1,1,0,0.923355168311399,0.0638938125355821,0.333333333333333,1,0.496174694254094,49.6174694254094,0.947196516058792,0.0766448316886007,0.503825305745906,0.421627358185561,42.1627358185561,"RENÉGOCIER"
"CIRBA","Autre","ABIDJAN",1,1,1,67500,67500,0,67500,67500,0,1,0,31737.9656862745,1,0.0133114157048418,1.57610769784073,0.0815903054448871,0,"Coût Élevé",1.57610769784073,0.0815903054448871,1,1,1,0,0.788053848920364,0.0407951527224436,0.333333333333333,0,0.348654700492842,34.8654700492842,0.326075122482308,0.211946151079636,0.651345299507158,0.410531604731179,41.0531604731179,"SURVEILLER (FAIBLE VOLUME)"
"CLAIRE VISION PLUS - PLATEAU","Optique","ABIDJAN",9,9,9,2781555.55555556,1863000,918555.555555555,309061.728395062,309061.728395062,0.493051827995467,1,0.111111111111111,317347.222222222,1,0.452767755831414,6.87457609121054,0.0797434205393565,1.08897292628553,"Coût Élevé",6.87457609121054,0.0797434205393565,1,1,1,0,1,0.0398717102696782,0.333333333333333,0.544486463142765,0.46641015939518,46.641015939518,0.892215568862275,0,0.53358984060482,0.391879050014383,39.1879050014383,"SURVEILLER (FAIBLE VOLUME)"
"CLASS’OPTIQUE","Optique","ABIDJAN",3,3,3,1082500,660000,422500,360833.333333333,360833.333333333,0.640151515151515,1,0,317347.222222222,1,0.452767755831414,8.42536584154364,0.0815903054448871,1.41386286215548,"Coût Élevé",8.42536584154364,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.706931431077739,0.482931688924507,48.2931688924507,0.771366358192705,0,0.517068311075493,0.361100596068738,36.1100596068738,"SURVEILLER (FAIBLE VOLUME)"
"CLEAN VISION","Optique","ABIDJAN",4,4,4,886100,813600,72500,221525,221525,0.089110127826942,1,0,317347.222222222,1,0.452767755831414,5.17255196687655,0.0815903054448871,0.196812000588049,"Coût Élevé",5.17255196687655,0.0815903054448871,1,1,1,0,1,0.0407951527224436,0.333333333333333,0.0984060002940247,0.422079145846135,42.2079145846135,0.738160043549265,0,0.577920854153865,0.378800350371399,37.8800350371399,"SURVEILLER (FAIBLE VOLUME)"
"CLIN D'OEIL OPTIQUE","Clinique","ABIDJAN",13,13,13,6263333.33333333,4025000,2238333.33333333,481794.871794872,481794.871794872,0.556107660455486,1,0,42616.7291666667,1.45454545454545,0.0745173990347981,11.2497867587568,0.0815903054448871,7.46278946472347,"Coût Élevé",11.2497867587568,0.0815903054448871,1,0,0,0,1,0.0407951527224436,0.333333333333333,1,0.512238545816733,51.2238545816733,0.954817637452368,0,0.487761454183267,0.38606810916378,38.606810916378,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE AMERICAINE D'ABIDJAN","Clinique","ABIDJAN",4,3,3,533725,366625,167100,177908.333333333,177908.333333333,0.455779065802932,1,0,42616.7291666667,1.45454545454545,0.0745173990347981,4.15411398039527,0.0815903054448871,6.11641135770309,"Coût Élevé",4.15411398039527,0.0815903054448871,1,2.25,0,0,1,0.0407951527224436,0.75,1,0.637238545816733,63.7238545816733,0.642896026129559,0,0.362761454183267,0.273683786899219,27.3683786899219,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE AZUR","Clinique","ABIDJAN",2,2,2,38046,36523,1523,19023,19023,0.0416997508419352,1,0.5,42616.7291666667,1.45454545454545,0.0745173990347981,0.362945384147915,0.0738894347796492,0.559597508529012,"Économique",0.362945384147915,0.0738894347796492,1,0,0,0,0.181472692073957,0.0369447173898246,0.333333333333333,0.279798754264506,0.193505098265585,19.3505098265585,0.25040827436037,0.818527307926043,0.806494901734415,0.700090538736257,70.0090538736257,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE BETHANIE","Clinique","HORS-ABIDJAN",99,70,53,2434030,2400940,33090,34771.8571428571,45925.0943396226,0.0137821020100461,1.32075471698113,0.0202020202020202,42616.7291666667,1.45454545454545,0.0745173990347981,0.801660643599463,0.106919773723512,0.184951463531492,"Économique",0.801660643599463,0.106919773723512,1,1.35849056603774,2.01,1,0.400830321799732,0.0534598868617561,0.452830188679245,0.0924757317657458,0.281383692378794,28.1383692378794,0.877517691888949,0.599169678200268,0.718616307621206,0.70261793270638,70.261793270638,"CONSERVER"
"CLINIQUE CENTRALE DE SAN PEDRO","Clinique","HORS-ABIDJAN",19,16,16,559575,524075,35500,34973.4375,34973.4375,0.0677383962219148,1,0,42616.7291666667,1.45454545454545,0.0745173990347981,0.816620800943727,0.0815903054448871,0.909027919644409,"Économique",0.816620800943727,0.0815903054448871,1,0.9,1.25625,0,0.408310400471863,0.0407951527224436,0.333333333333333,0.454513959822205,0.280183061940513,28.0183061940513,0.650517147523135,0.591689599528137,0.719816938059487,0.654706044539677,65.4706044539677,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE CHAPEDEC TREICHVILLE","Clinique","ABIDJAN",5,4,3,92000,92000,0,23000,30666.6666666667,0,1.33333333333333,0,42616.7291666667,1.45454545454545,0.0745173990347981,0.537044104449433,0.108787073926516,0,"Économique",0.537044104449433,0.108787073926516,1,0,0,0,0.268522052224716,0.0543935369632581,0.333333333333333,0,0.196874676756392,19.6874676756392,0.364180729450191,0.731477947775284,0.803125323243608,0.686677454297595,68.6677454297594,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE CMIDA","Clinique","ABIDJAN",199,155,125,10955623,9122454,1833169,70681.4387096774,87644.984,0.200951301042461,1.24,0.0150753768844221,42616.7291666667,1.45454545454545,0.0745173990347981,1.63621688238265,0.100835682747839,2.69670310082375,"Coût Élevé",1.63621688238265,0.100835682747839,1,0.940298507462687,1.42645161290323,0,0.818108441191324,0.0504178413739193,0.333333333333333,1,0.460557884769573,46.0557884769573,0.979858464888405,0.181891558808676,0.539442115230427,0.484505162593322,48.4505162593322,"RENÉGOCIER"
"CLINIQUE COEUR SACRE","Clinique","ABIDJAN",1,1,1,14606,14606,0,14606,14606,0,1,0,42616.7291666667,1.45454545454545,0.0745173990347981,0.341046356069062,0.0815903054448871,0,"Économique",0.341046356069062,0.0815903054448871,1,0,0,0,0.170523178034531,0.0407951527224436,0.333333333333333,0,0.163395499227092,16.3395499227092,0.117038649972782,0.829476821965469,0.836604500772908,0.689840259089907,68.9840259089907,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE D'ANDROLOGIE , D'UROLOGIE ET DE SEXOLOGIE (CAUSEX)","Clinique","ABIDJAN",19,15,12,756459,635759,120700,50430.6,63038.25,0.189851814917288,1.25,0,42616.7291666667,1.45454545454545,0.0745173990347981,1.17754158321076,0.101987881806109,2.54775149664887,"Standard",1.17754158321076,0.101987881806109,1,0.45,1.34,0,0.588770791605382,0.0509939409030545,0.333333333333333,1,0.391929419752531,39.1929419752531,0.706042460533479,0.411229208394618,0.608070580247469,0.54892840756353,54.892840756353,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE DE COCODY (GYNECO-OBSTETRIQUE)","Clinique","ABIDJAN",41,38,31,2440024.11111111,2130994,309030.111111111,64211.1608187134,78710.4551971326,0.145016884660919,1.2258064516129,0,42616.7291666667,1.45454545454545,0.0745173990347981,1.4993141459802,0.10001392280341,1.94608086888807,"Coût Élevé",1.4993141459802,0.10001392280341,1,0.54,0,0,0.749657072990097,0.050006961401705,0.333333333333333,0.973040434444037,0.437203253761944,43.7203253761944,0.878062057702776,0.250342927009903,0.562796746238056,0.500868280839739,50.0868280839739,"SURVEILLER"
"CLINIQUE DE L'OCEAN DE GRAND BASSAM","Clinique","HORS-ABIDJAN",83,61,45,2371225,2192075,179150,38872.5409836066,52693.8888888889,0.0817262183091363,1.35555555555556,0,42616.7291666667,1.45454545454545,0.0745173990347981,0.907663867835429,0.110600191825291,1.09674008174885,"Standard",0.907663867835429,0.110600191825291,1,1.32954545454545,1.64754098360656,0,0.453831933917714,0.0553000959126457,0.443181818181818,0.548370040874426,0.340531158491096,34.0531158491096,0.874795862819815,0.546168066082286,0.659468841508904,0.657213935600439,65.7213935600439,"CONSERVER"
"CLINIQUE DENTAIRE COCODY","Clinique","ABIDJAN",19,16,7,965000,730000,235000,60312.5,137857.142857143,0.321917808219178,2.28571428571429,0.105263157894737,42616.7291666667,1.45454545454545,0.0745173990347981,1.33365460922643,0.181099423650112,4.32003548686461,"Coût Élevé",1.33365460922643,0.181099423650112,1,0,0,0,0.666827304613213,0.090549711825056,0.333333333333333,1,0.427213104931481,42.7213104931481,0.75122482308111,0.333172695386787,0.572786895068519,0.512628800798345,51.2628800798345,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE DENTAIRE DE COCODY","Clinique","ABIDJAN",3,1,1,105800,105800,0,105800,105800,0,1,0,42616.7291666667,1.45454545454545,0.0745173990347981,2.47040288046739,0.0815903054448871,0,"Coût Élevé",2.47040288046739,0.0815903054448871,1,0,20.1,0,1,0.0407951527224436,0.333333333333333,0,0.412238545816733,41.2238545816733,0.385955362003266,0,0.587761454183267,0.31229565407396,31.229565407396,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE DENTAIRE SAINT PIO ET MERES CENDRES","Clinique","HORS-ABIDJAN",1,1,1,15000,15000,0,15000,15000,0,1,0,42616.7291666667,1.45454545454545,0.0745173990347981,0.350246155075717,0.0815903054448871,0,"Économique",0.350246155075717,0.0815903054448871,1,0,0,0,0.175123077537859,0.0407951527224436,0.333333333333333,0,0.164775469078091,16.4775469078091,0.119760479041916,0.824876922462141,0.835224530921909,0.687992677162004,68.7992677162003,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE DU FROMAGER","Clinique","HORS-ABIDJAN",14,9,8,243500,225500,18000,27055.5555555556,30437.5,0.0798226164079823,1.125,0.0714285714285714,42616.7291666667,1.45454545454545,0.0745173990347981,0.601806882794914,0.0894582251334436,1.07119434443366,"Économique",0.601806882794914,0.0894582251334436,1,2.25,0,0,0.300903441397457,0.0447291125667218,0.75,0.535597172216832,0.382249483410937,38.2249483410937,0.50789330430049,0.699096558602543,0.617750516589063,0.62831749093674,62.831749093674,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE ESPACE MEDICAL ATTOBAN","Clinique","ABIDJAN",44,28,14,1871553,1491475,380078,66841.1785714286,133682.357142857,0.254833637841734,2,0.0454545454545455,42616.7291666667,1.45454545454545,0.0745173990347981,1.51236615755047,0.158461995693848,3.41978707177812,"Coût Élevé",1.51236615755047,0.158461995693848,1,1.42105263157895,1.43571428571429,0,0.756183078775233,0.079230997846924,0.473684210526316,1,0.492729486144542,49.2729486144542,0.845400108873163,0.243816921224767,0.507270513855458,0.469514995806722,46.9514995806722,"SURVEILLER"
"CLINIQUE ESPACE SANTE DE SIKENSI","Clinique","HORS-ABIDJAN",28,22,13,697175,626975,70200,31689.7727272727,53628.8461538462,0.111966186849555,1.69230769230769,0,42616.7291666667,1.45454545454545,0.0745173990347981,0.739948070196706,0.138075901522117,1.50255092501645,"Économique",0.739948070196706,0.138075901522117,1,0.710526315789474,0.913636363636364,0,0.369974035098353,0.0690379507610583,0.333333333333333,0.751275462508223,0.306831142008646,30.6831142008646,0.689711486118672,0.630025964901647,0.693168857991354,0.667220226380935,66.7220226380935,"CONSERVER"
"CLINIQUE ESPOIR DE PAILLET","Clinique","ABIDJAN",138,90,53,3757905,3627215,130690,41754.5,70903.8679245283,0.0360303979775117,1.69811320754717,0.0072463768115942,42616.7291666667,1.45454545454545,0.0745173990347981,0.97013151376099,0.138006809916683,0.483516580613425,"Standard",0.97013151376099,0.138006809916683,1,2.05263157894737,2.01,1,0.485065756880495,0.0690034049583414,0.68421052631579,0.241758290306712,0.395659735477059,39.5659735477059,0.918345127925966,0.514934243119505,0.604340264522941,0.631378828642172,63.1378828642172,"CONSERVER"
"CLINIQUE FATIMA","Clinique","ABIDJAN",22,19,8,4149852,3325554,824298,218413.263157895,518731.5,0.247867874044445,2.375,0.681818181818182,42616.7291666667,1.45454545454545,0.0745173990347981,3.83494033655678,0.179728304922569,3.32630871789682,"Coût Élevé",3.83494033655678,0.179728304922569,1,0.409090909090909,1.05789473684211,0,1,0.0898641524612844,0.333333333333333,1,0.526959245738385,52.6959245738385,0.925421883505716,0,0.473040754261615,0.374300678405789,37.4300678405789,"SURVEILLER (FAIBLE VOLUME)"
"CLINIQUE FATIMA DES 4 ETAGES","Clinique","ABIDJAN",14,9,6,402572,375472,27100,44730.2222222222,67095.3333333333,0.0721758213661738,1.5,0.142857142857143,42616.7291666667,1.45454545454545,0.0745173990347981,0.994951131090408,0.118276472796322,0.968576765977422,"Standard",0.994951131090408,0.118276472796322,1,1.8,2.23333333333333,0,0.497475565545204,0.0591382363981611,0.6,0.484288382988711,0.395412978881881,39.5412978881881,0.597713663581927,0.502524434454796,0.604587021118119,0.562387314945552,56.2387314945552,"SURVEILLER (FAIBLE VOLUME)"
